credit_score,geography,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited
705,Spain,Male,39,6.0,133261.13,1,1,1,78065.9,0
513,Spain,Male,48,3.0,0.0,1,1,1,114709.13,1
588,Germany,Female,35,9.0,103060.63,1,1,0,179866.01,1
724,Germany,Male,41,2.0,127892.57,2,0,1,199645.45,0
679,Germany,Male,35,1.0,130463.55,2,1,1,37341.17,0
644,Spain,Male,32,3.0,136659.74,1,1,1,14187.78,0
566,France,Male,30,5.0,0.0,1,1,0,54926.51,1
684,France,Male,32,9.0,100249.41,2,0,1,67599.69,0
574,Germany,Male,54,1.0,99774.5,1,0,0,4896.11,1
724,Germany,Male,31,3.0,138166.3,1,1,0,12920.43,0
719,Spain,Male,35,1.0,100829.94,1,1,1,165008.97,0
580,Germany,Male,38,9.0,115442.19,2,1,0,128481.5,1
681,France,Male,46,0.0,105969.42,1,1,0,5771.56,0
850,France,Male,33,8.0,73059.38,1,1,1,186281.0,0
645,France,Female,24,3.0,34547.82,1,1,1,11638.17,0
776,France,Male,37,2.0,0.0,1,0,1,8065.0,0
503,France,Male,42,8.0,104430.08,1,1,1,147557.71,0
726,Spain,Male,30,8.0,134152.29,1,1,1,147822.44,0
658,France,Male,36,8.0,174060.46,1,1,1,94925.62,0
816,Germany,Female,25,2.0,150355.35,2,1,1,35770.84,0
527,Spain,Male,53,8.0,0.0,1,1,1,51711.57,0
691,Germany,Female,38,5.0,114753.76,1,1,0,107665.02,0
497,Germany,Male,35,7.0,110053.62,2,1,1,92887.06,0
648,Spain,Female,27,7.0,0.0,2,1,1,163060.43,0
491,Germany,Female,57,7.0,112044.72,1,1,1,41229.73,1
639,France,Female,31,3.0,98360.03,1,0,0,20973.8,0
523,Germany,Male,27,8.0,61688.61,2,1,0,147059.16,0
519,France,Male,42,8.0,0.0,2,1,1,101485.72,0
721,Germany,Female,36,3.0,65253.07,2,1,0,28737.78,0
635,Spain,Male,50,7.0,159453.64,2,0,0,54560.79,1
751,France,Male,30,3.0,165257.2,1,0,0,134822.05,0
717,Spain,Male,33,1.0,99106.73,1,0,0,194467.23,0
811,France,Female,35,7.0,0.0,1,1,1,178.19,0
452,France,Female,35,7.0,0.0,2,1,0,164241.67,0
507,Spain,Female,29,6.0,0.0,2,0,1,94780.9,0
555,France,Male,37,9.0,124969.13,1,1,0,60194.05,0
766,Germany,Male,30,4.0,127786.28,2,1,1,28879.3,0
681,France,Male,59,4.0,122781.51,1,0,1,140166.95,0
634,France,Male,26,8.0,0.0,1,1,0,21760.96,0
694,Germany,Female,58,1.0,143212.22,1,0,0,102628.56,1
658,France,Male,39,7.0,0.0,2,1,0,48378.4,0
757,Germany,Female,34,9.0,101861.36,2,0,0,187011.96,0
552,Spain,Male,42,4.0,0.0,2,0,0,195692.3,0
691,France,Female,40,0.0,115465.98,1,1,1,60622.61,0
785,France,Female,34,6.0,70302.48,1,1,1,68600.36,0
479,France,Male,47,1.0,0.0,1,1,0,95270.83,0
527,Spain,Female,29,2.0,27755.97,1,1,0,97468.44,1
659,France,Female,32,9.0,0.0,2,1,1,93155.75,0
573,Spain,Male,28,8.0,0.0,2,0,0,77660.03,0
592,France,Female,62,5.0,0.0,1,1,1,100941.57,0
756,France,Male,62,3.0,0.0,1,1,1,11199.04,1
696,France,Female,30,8.0,0.0,2,1,1,196134.44,0
669,France,Male,30,7.0,95128.86,1,0,0,19799.26,0
717,France,Male,40,0.0,98241.04,1,1,0,110887.14,0
644,France,Female,40,9.0,137285.26,4,1,0,77063.63,1
715,France,Female,35,3.0,0.0,1,1,1,152012.36,0
546,Spain,Male,42,7.0,139070.51,1,1,1,86945.0,0
590,France,Male,47,3.0,0.0,2,1,0,171774.5,0
553,France,Female,31,4.0,0.0,2,1,1,89087.4,0
480,Germany,Male,44,10.0,129608.57,1,1,0,5472.7,1
817,Germany,Female,27,7.0,129810.6,1,1,1,59259.44,0
665,France,Male,28,8.0,191402.82,2,1,0,83238.4,0
462,Germany,Male,34,1.0,94682.56,2,1,0,138478.2,0
530,France,Female,48,0.0,0.0,1,1,0,85081.09,0
697,France,Female,48,1.0,0.0,2,1,1,87400.53,0
682,Spain,Female,47,10.0,134032.01,1,1,0,144290.97,0
647,Spain,Male,47,10.0,99835.17,1,0,1,89103.05,0
456,Spain,Male,32,9.0,147506.25,1,1,1,135399.21,0
811,France,Male,31,7.0,117799.28,1,1,1,182372.35,0
630,France,Male,55,2.0,0.0,1,1,1,106202.07,1
725,Germany,Female,33,7.0,115182.84,2,1,1,177279.41,0
613,France,Male,26,4.0,100446.57,1,0,1,149653.81,0
452,France,Female,35,5.0,0.0,2,1,1,149614.81,0
705,France,Female,39,5.0,149379.66,2,1,0,96075.55,0
650,France,Female,31,1.0,160566.11,2,0,0,27073.81,0
806,Spain,Male,25,7.0,0.0,2,1,0,18461.9,0
600,France,Female,27,3.0,0.0,2,0,1,125698.97,0
674,Spain,Male,32,2.0,0.0,2,1,0,140579.17,0
715,France,Female,38,5.0,118590.41,1,1,1,5684.17,1
743,France,Male,37,8.0,69143.91,2,0,1,105780.18,0
628,France,Male,30,8.0,89182.09,1,1,1,13126.9,0
563,Spain,Male,24,7.0,0.0,2,0,0,16319.56,0
670,Spain,Female,32,3.0,0.0,2,1,0,46175.7,0
675,France,Male,54,6.0,0.0,1,1,0,110273.84,1
632,Germany,Male,42,4.0,119624.6,2,1,1,195978.86,0
737,Germany,Male,50,4.0,127552.85,2,1,0,4225.11,0
642,Germany,Female,39,8.0,128264.03,1,1,0,61792.76,1
490,Spain,Male,40,6.0,156111.08,1,0,0,190889.13,0
619,France,Male,27,1.0,154483.98,1,1,0,156394.74,0
703,France,Male,37,8.0,105961.68,2,0,1,74158.8,0
644,Spain,Female,31,5.0,86006.3,1,1,1,73922.95,0
706,Germany,Male,67,1.0,123276.69,2,1,1,86507.88,1
772,Spain,Male,30,4.0,78653.05,1,1,0,1790.48,0
728,France,Female,34,6.0,90425.15,2,1,1,11597.69,0
850,Spain,Female,32,9.0,0.0,2,1,1,18924.92,0
661,France,Male,47,5.0,0.0,1,0,1,107243.31,1
850,Spain,Male,38,7.0,115378.94,1,0,1,162087.82,0
515,France,Female,37,0.0,196853.62,1,1,1,132770.11,0
474,Germany,Female,37,5.0,142688.57,2,1,1,110953.33,0
677,France,Male,46,2.0,57037.74,1,1,1,158531.01,0
613,Spain,Male,34,3.0,0.0,1,1,1,41724.72,0
452,France,Female,60,6.0,121730.49,1,1,1,142963.29,0
613,Germany,Female,43,10.0,120481.69,1,0,0,94875.03,1
569,France,Female,44,4.0,0.0,2,0,0,134394.78,0
573,France,Male,31,2.0,0.0,2,1,1,91957.39,0
754,France,Female,45,6.0,0.0,1,1,0,73881.68,1
727,France,Male,61,0.0,128213.96,2,1,1,188729.08,1
787,France,Male,33,1.0,126588.81,2,0,1,62163.53,0
529,Spain,Male,31,6.0,0.0,1,1,0,10625.91,0
520,Germany,Male,43,3.0,150805.17,3,0,1,25333.03,1
607,Spain,Female,36,4.0,98266.3,1,1,1,46416.36,0
798,France,Female,60,6.0,96956.1,1,1,0,31907.44,1
509,Spain,Male,29,1.0,0.0,2,1,0,69113.14,0
683,Spain,Male,40,8.0,0.0,1,1,0,75848.22,0
498,France,Male,46,1.0,91857.66,1,1,0,101954.78,1
714,Spain,Male,34,5.0,0.0,2,1,0,193040.32,0
659,Germany,Male,39,8.0,52106.33,2,1,1,107964.36,0
816,Germany,Female,38,5.0,130878.75,3,1,0,71905.77,1
756,Germany,Male,27,1.0,131899.0,1,1,0,93302.29,0
850,Germany,Male,37,9.0,122506.38,1,0,1,199693.84,1
673,France,Female,44,8.0,133444.97,1,0,1,5708.19,0
613,Germany,Female,30,5.0,131563.88,2,1,0,170638.98,0
724,Germany,Female,35,0.0,171982.95,2,0,1,167313.07,0
451,France,Female,36,2.0,0.0,2,1,1,180142.42,0
609,Spain,Male,61,1.0,0.0,1,1,0,22447.85,1
432,Germany,Male,38,2.0,135559.8,2,1,1,71856.3,0
547,Germany,Male,25,4.0,98141.57,2,1,1,52309.8,0
700,France,Male,38,9.0,65962.63,1,1,1,100950.48,0
615,France,Male,30,7.0,0.0,2,1,1,156346.84,0
570,France,Male,23,2.0,0.0,1,0,0,198830.98,0
767,France,Female,34,8.0,0.0,2,1,0,94767.77,0
600,Spain,Male,37,8.0,177657.35,1,1,1,77142.32,0
776,Spain,Male,33,2.0,0.0,2,1,1,176921.0,0
537,France,Male,59,9.0,0.0,2,0,0,103799.77,1
687,Germany,Female,41,2.0,154007.21,1,1,0,158408.23,0
661,Spain,Female,35,5.0,128415.45,1,1,0,142626.49,0
534,France,Male,36,4.0,120037.96,1,1,0,36275.94,0
675,France,Female,33,6.0,0.0,2,1,0,34045.61,0
614,Germany,Male,32,7.0,99462.8,2,1,1,51117.06,0
461,France,Female,40,7.0,0.0,2,1,0,176547.8,0
695,France,Male,28,5.0,171069.39,2,1,1,88689.4,0
575,Spain,Female,31,6.0,0.0,2,1,1,95686.42,0
660,France,Female,43,1.0,0.0,1,0,1,112026.1,1
586,France,Male,51,2.0,138553.57,1,1,1,92406.22,0
761,Germany,Female,38,1.0,120530.13,2,1,0,109394.62,0
615,France,Male,30,8.0,0.0,2,0,0,3183.15,0
655,France,Female,60,3.0,0.0,2,1,1,86981.45,0
669,France,Male,50,1.0,201009.64,1,1,0,158032.5,1
724,France,Female,69,5.0,117866.92,1,1,1,62280.91,0
623,France,Female,44,6.0,0.0,2,0,0,167162.43,0
511,France,Male,45,5.0,68375.27,1,1,0,193160.25,1
529,France,Male,46,8.0,0.0,1,0,0,126511.94,1
792,Spain,Male,47,0.0,0.0,1,1,1,5557.88,1
611,Spain,Male,52,7.0,0.0,1,0,1,73585.18,1
433,France,Female,49,10.0,0.0,1,1,1,87711.61,0
527,France,Male,39,4.0,0.0,2,1,0,167183.07,1
681,Germany,Male,42,3.0,118199.97,2,1,0,9452.88,1
850,Spain,Female,70,5.0,0.0,1,1,1,705.18,0
578,France,Female,35,2.0,0.0,2,0,1,26389.92,0
679,France,Male,29,3.0,0.0,2,1,1,63687.06,0
720,Germany,Male,46,3.0,97042.6,1,1,1,133516.51,1
728,Spain,Female,37,4.0,0.0,1,0,0,4539.38,0
526,Germany,Male,31,5.0,145537.21,1,1,0,132404.64,0
537,Spain,Female,38,6.0,141786.78,1,0,1,147797.54,0
568,Spain,Female,27,1.0,116320.68,1,0,1,45563.94,0
541,Germany,Male,40,7.0,95710.11,2,1,0,49063.42,0
689,Germany,Male,26,4.0,120727.97,1,0,1,149073.88,0
435,Germany,Male,32,2.0,57017.06,2,1,1,5907.11,0
596,Germany,Male,47,5.0,140187.1,2,1,1,174311.3,0
736,Spain,Female,28,2.0,0.0,2,1,1,117431.1,0
760,France,Male,37,7.0,0.0,1,0,0,32863.24,1
740,France,Male,39,9.0,0.0,2,1,0,19047.23,0
728,France,Female,69,1.0,0.0,2,1,1,131804.86,0
719,Spain,Male,40,4.0,128389.12,1,1,1,176091.31,0
479,Germany,Male,24,6.0,107637.97,2,0,1,169505.83,0
643,Germany,Female,45,2.0,150842.93,1,0,1,2319.96,1
601,Spain,Female,41,3.0,0.0,2,1,0,54342.83,0
655,Germany,Female,36,10.0,122314.39,1,1,0,9181.66,0
666,France,Male,53,5.0,64646.7,1,1,0,128019.48,1
739,Spain,Female,40,8.0,0.0,1,1,0,167030.51,0
789,France,Female,27,8.0,66201.96,1,1,1,79458.12,0
698,France,Male,47,5.0,156265.31,2,0,0,1055.66,0
694,Spain,Female,39,1.0,0.0,2,0,0,99924.04,0
690,Spain,Male,26,8.0,116318.23,1,1,1,83253.05,0
625,Germany,Male,56,0.0,148507.24,1,1,0,46824.08,1
686,France,Female,41,7.0,152105.57,2,0,1,132374.41,0
740,France,Female,37,7.0,0.0,2,1,1,194270.91,0
628,Germany,Female,51,10.0,115280.49,2,0,0,12628.61,1
550,France,Female,46,7.0,0.0,2,1,0,130590.35,0
850,France,Female,37,7.0,153147.75,1,1,1,152235.3,0
610,France,Male,33,4.0,111582.11,1,0,0,113943.17,0
550,France,Male,37,3.0,0.0,1,1,1,179670.31,0
751,Germany,Male,36,5.0,73194.99,1,1,1,89222.66,0
500,France,Female,34,6.0,0.0,1,1,1,140268.45,0
653,Spain,Female,30,2.0,88243.29,2,1,1,96658.26,0
598,France,Female,32,4.0,111156.52,1,1,1,167376.26,0
850,France,Male,30,10.0,153972.89,2,1,0,62811.03,0
706,France,Female,35,8.0,178032.53,1,0,1,42181.68,0
751,Spain,Female,34,8.0,127095.14,2,0,0,479.54,0
607,France,Female,49,9.0,119960.29,2,1,0,103068.22,0
786,France,Male,32,9.0,0.0,2,1,0,133112.41,0
639,France,Male,38,3.0,0.0,1,1,0,42862.82,0
841,France,Male,74,9.0,108131.53,1,0,1,60830.38,0
458,Spain,Male,36,5.0,0.0,2,1,0,79723.78,0
772,Spain,Female,39,4.0,122486.11,2,1,1,140709.25,0
622,France,Male,29,7.0,101486.96,1,1,1,8788.35,0
713,Germany,Male,45,4.0,131038.14,1,1,0,74005.04,1
683,France,Female,40,1.0,0.0,2,0,0,75762.0,0
680,France,Male,32,5.0,92961.61,1,1,0,116957.6,0
764,France,Female,39,1.0,129068.54,2,1,1,187905.12,0
775,Germany,Female,38,2.0,125212.65,2,1,1,15795.88,1
588,France,Male,30,3.0,115007.08,1,0,0,176858.5,0
773,France,Female,41,7.0,190238.93,1,1,1,57549.65,0
682,France,Male,69,6.0,0.0,2,0,1,149604.18,0
625,Germany,Male,42,6.0,100047.33,1,1,0,93429.95,0
665,Germany,Male,63,6.0,104469.58,1,1,1,25165.36,1
571,France,Male,32,5.0,131354.25,1,1,0,125256.53,0
673,France,Male,51,8.0,79563.36,2,1,1,172200.91,0
670,France,Female,40,3.0,47364.45,1,1,1,148579.43,1
758,France,Female,30,3.0,141581.08,1,1,0,156249.06,0
661,France,Male,35,5.0,0.0,1,1,0,155394.52,0
681,France,Female,18,2.0,98894.39,1,1,1,9596.4,0
689,France,Male,47,4.0,93871.95,3,1,0,156878.42,1
522,Germany,Female,37,3.0,95022.57,1,1,1,129107.59,0
837,Germany,Male,38,2.0,126732.85,1,1,1,79577.38,0
756,Germany,Female,60,3.0,115924.89,1,1,0,93524.19,1
745,France,Male,25,5.0,157993.15,2,1,0,146041.45,0
664,France,Male,55,8.0,0.0,2,1,1,139161.64,0
561,France,Male,28,7.0,0.0,2,1,0,7797.01,0
549,France,Female,52,1.0,0.0,1,0,1,8636.05,1
812,Germany,Male,25,5.0,54817.55,1,1,0,131660.31,0
672,France,Female,50,1.0,0.0,1,1,0,12106.82,1
563,France,Female,35,1.0,183572.84,1,1,1,66006.75,1
642,Spain,Female,36,6.0,0.0,2,1,1,97938.59,0
548,Spain,Male,33,9.0,0.0,1,1,1,31728.35,0
650,Spain,Female,32,4.0,79450.09,1,1,1,118324.75,0
739,France,Female,30,6.0,0.0,1,0,0,122604.44,0
618,France,Female,31,4.0,0.0,2,1,0,29176.04,0
519,France,Male,39,9.0,97700.02,1,1,1,30709.03,0
724,France,Female,34,3.0,132352.69,1,1,0,80320.3,0
601,France,Female,34,5.0,0.0,2,1,0,27022.57,0
831,France,Female,32,2.0,146033.62,1,1,0,191260.74,0
681,Spain,Male,67,7.0,0.0,2,0,1,163714.92,0
675,France,Male,54,2.0,0.0,1,1,0,149583.67,1
790,Germany,Male,42,1.0,85839.62,1,1,0,198182.73,0
565,France,Male,36,6.0,106192.1,1,1,0,149575.59,0
847,Germany,Female,35,5.0,111743.43,1,1,1,183584.14,0
805,France,Male,46,6.0,118022.06,3,1,0,162643.15,1
559,France,Female,34,5.0,68999.66,2,1,1,66879.27,0
743,Germany,Female,34,1.0,131736.88,1,1,1,108543.21,0
589,Germany,Female,41,7.0,92618.62,1,1,1,101178.85,0
575,France,Female,54,1.0,68332.96,1,1,1,144390.75,0
658,France,Male,29,3.0,145512.84,1,1,0,20207.02,0
492,France,Male,39,7.0,0.0,2,0,1,71323.23,0
569,France,Male,43,7.0,0.0,2,1,0,52534.81,0
697,France,Male,32,7.0,175464.85,3,1,0,116442.42,1
601,Spain,Female,20,9.0,122446.61,2,1,0,86791.9,0
588,Spain,Female,22,9.0,67178.19,1,1,1,163534.75,1
652,Spain,Male,28,8.0,156823.7,2,1,0,198251.52,0
672,Germany,Male,40,10.0,102980.44,1,1,0,1285.81,1
759,Spain,Male,31,8.0,0.0,2,1,1,99086.74,0
617,Germany,Male,44,9.0,49157.09,2,1,0,53294.17,0
756,Germany,Male,44,10.0,137452.09,1,1,0,189543.9,0
659,Spain,Female,42,2.0,0.0,1,0,0,162734.31,1
737,France,Male,43,0.0,80090.93,1,1,0,39920.0,1
850,Spain,Female,31,3.0,121237.65,1,1,1,31022.56,0
678,France,Female,41,9.0,0.0,1,0,0,13160.03,0
697,France,Male,40,4.0,0.0,2,0,1,26543.28,0
635,Germany,Male,37,5.0,113488.68,1,1,0,95611.74,1
687,France,Male,35,8.0,0.0,2,1,0,10334.05,0
676,France,Female,37,5.0,89634.69,1,1,1,169583.18,1
681,France,Female,29,2.0,148143.84,1,1,1,52021.39,0
677,France,Male,58,9.0,0.0,1,0,1,168650.4,0
542,France,Female,29,7.0,0.0,2,0,1,196651.72,0
595,France,Male,41,9.0,0.0,2,1,0,5967.09,0
587,Spain,Male,48,1.0,0.0,2,1,1,8908.0,0
766,Germany,Male,44,3.0,116822.7,1,0,0,197643.24,0
417,France,Male,34,7.0,0.0,2,1,0,55003.79,0
615,France,Male,49,4.0,0.0,2,1,1,49872.33,0
557,France,Male,33,3.0,54503.55,1,1,1,371.05,0
629,France,Female,39,10.0,0.0,2,1,1,43174.49,1
599,Spain,Male,51,0.0,0.0,1,1,1,175235.99,0
564,Spain,Male,48,5.0,132876.23,1,1,0,79259.77,0
687,Spain,Male,35,3.0,0.0,2,1,1,176450.19,0
741,Spain,Male,53,3.0,0.0,2,1,1,38913.68,0
804,Germany,Female,33,10.0,138335.96,1,1,1,80483.76,0
504,France,Male,42,3.0,134936.97,2,0,0,135178.91,0
630,France,Male,43,9.0,0.0,2,1,1,34338.04,0
693,Spain,Female,45,4.0,0.0,2,1,1,26589.56,0
599,France,Female,43,4.0,0.0,1,1,0,170347.1,0
507,France,Female,35,1.0,0.0,2,0,0,92131.54,0
738,Germany,Male,35,6.0,101744.84,1,0,0,85185.44,0
636,Germany,Male,30,8.0,141787.31,2,1,1,109685.61,0
603,France,Male,32,7.0,0.0,1,1,0,198055.94,1
688,Spain,Female,24,3.0,0.0,2,1,1,102195.16,0
660,France,Male,19,5.0,127649.64,1,1,1,40368.65,0
534,France,Female,55,10.0,116973.26,3,1,0,122066.5,1
718,France,Female,41,1.0,0.0,2,0,1,27509.52,1
578,Germany,Female,38,4.0,113150.44,2,1,0,176712.59,1
637,France,Female,36,9.0,166939.88,1,1,1,72504.76,0
639,France,Female,42,4.0,0.0,2,0,0,167682.37,0
572,France,Female,30,6.0,0.0,1,0,1,175025.27,0
533,Germany,Male,38,1.0,70362.52,2,1,1,104189.46,0
582,Germany,Male,26,6.0,114450.32,1,1,1,14081.64,0
550,France,Male,38,9.0,140278.99,3,1,1,171457.06,1
633,France,Male,31,1.0,0.0,1,1,0,48606.71,0
775,Germany,Female,74,0.0,161371.5,1,1,1,134869.93,0
584,France,Male,35,3.0,146311.58,1,1,1,105443.47,0
526,Spain,Female,33,8.0,114634.63,2,1,0,110114.38,1
794,Spain,Female,46,8.0,134593.79,1,1,1,46386.37,0
766,Germany,Male,27,5.0,126285.73,1,1,0,177614.17,1
718,France,Male,48,9.0,0.0,2,1,1,72105.63,0
664,Germany,Male,36,6.0,71142.77,2,1,0,122433.09,0
735,Germany,Male,46,2.0,106344.95,1,1,0,114371.33,1
711,France,Male,38,3.0,0.0,2,1,0,68487.51,0
657,Germany,Female,38,5.0,123770.46,1,0,0,47019.66,1
523,Spain,Female,36,8.0,113680.54,1,0,0,13197.44,0
698,Germany,Female,64,1.0,169362.43,1,1,0,84760.32,1
662,France,Male,38,0.0,105271.56,1,0,1,179833.45,0
499,France,Female,46,6.0,0.0,2,1,0,73457.55,0
633,Germany,Female,29,8.0,104944.1,1,1,1,97684.46,0
667,Germany,Female,36,1.0,114391.62,1,1,1,53412.54,0
614,Spain,Male,66,2.0,0.0,2,0,1,180082.7,0
568,Spain,Male,28,1.0,127289.28,1,0,0,45611.51,0
534,Spain,Male,35,4.0,0.0,2,0,0,9541.15,0
546,France,Male,28,8.0,0.0,1,1,0,159254.29,0
677,France,Male,37,3.0,88363.03,1,0,1,117946.3,0
727,France,Male,62,5.0,0.0,2,0,1,38652.96,0
776,France,Female,31,2.0,0.0,2,1,1,112349.51,0
618,Germany,Female,54,4.0,118449.21,1,1,1,133573.29,1
672,Germany,Male,40,4.0,89025.88,2,1,0,188892.19,0
512,France,Male,51,6.0,144953.31,1,1,1,165035.17,0
823,France,Male,37,5.0,164858.18,1,1,1,173516.71,0
587,France,Female,36,1.0,70784.27,1,1,0,30579.82,0
687,France,Male,34,5.0,128270.56,1,1,0,191092.62,0
727,Germany,Male,37,9.0,101191.83,1,1,1,34551.35,1
589,France,Male,29,2.0,0.0,2,0,1,98320.27,0
639,France,Male,43,6.0,99610.92,2,1,0,187296.78,0
714,France,Female,24,7.0,0.0,2,1,0,166335.0,0
850,France,Male,35,9.0,102050.47,1,1,1,3769.71,0
703,France,Female,51,3.0,0.0,3,1,1,77294.56,1
824,France,Male,45,3.0,129209.48,1,0,0,60151.77,0
630,Germany,Female,31,3.0,112373.49,2,1,1,131167.98,0
639,France,Male,66,0.0,0.0,2,0,1,42240.54,0
622,Spain,Female,26,8.0,0.0,2,1,1,124964.82,0
618,Spain,Male,32,5.0,133476.09,1,0,1,154843.4,0
756,France,Female,23,1.0,112568.31,1,1,1,113408.11,0
751,France,Female,48,4.0,0.0,1,0,1,30165.06,1
756,France,Male,37,3.0,132623.6,1,1,1,58974.0,0
812,Spain,Female,44,8.0,0.0,3,1,0,66926.83,1
668,France,Male,72,2.0,0.0,2,1,1,70783.61,0
562,Germany,Female,39,6.0,130565.02,1,1,0,9854.72,1
652,Germany,Male,45,2.0,151421.44,1,0,1,115333.43,0
612,Germany,Male,30,9.0,142910.15,1,1,0,105890.55,1
754,Germany,Male,35,6.0,98585.94,2,0,1,106116.84,0
631,France,Male,29,7.0,0.0,2,0,1,125877.22,0
752,Spain,Female,35,2.0,0.0,1,1,0,44335.54,1
539,Spain,Male,36,10.0,0.0,3,1,1,118959.64,0
619,France,Female,38,8.0,0.0,2,0,1,116467.35,0
850,Germany,Female,31,1.0,130089.56,2,1,1,4466.21,0
649,Germany,Male,24,7.0,101195.23,1,0,0,133091.32,0
830,Germany,Female,40,8.0,77701.64,1,0,1,19512.38,0
579,Spain,Female,35,1.0,129490.36,2,0,1,8590.83,1
703,France,Female,40,7.0,0.0,2,0,1,122518.5,0
480,Spain,Male,47,3.0,75408.33,1,1,0,25887.89,1
798,France,Male,34,9.0,154495.79,1,1,0,191395.88,0
718,France,Female,25,4.0,108691.95,1,1,0,63030.97,0
572,France,Female,38,7.0,0.0,2,1,1,133122.62,0
583,Spain,Male,47,5.0,102562.23,1,1,0,92708.1,0
621,Spain,Female,59,2.0,0.0,2,1,1,171364.18,0
571,France,Female,33,9.0,0.0,2,0,1,77519.62,0
567,Spain,Female,41,1.0,0.0,2,1,0,3414.72,0
813,Germany,Male,30,1.0,116416.94,1,0,1,85808.22,0
592,France,Female,31,0.0,84102.11,2,0,1,116385.24,0
704,Germany,Female,54,6.0,133656.91,3,1,0,145071.33,1
660,France,Female,38,5.0,110570.78,2,1,0,195906.59,0
619,France,Male,43,1.0,125211.92,1,1,1,113410.49,0
686,Germany,Male,43,2.0,134896.03,1,1,1,97847.05,0
793,France,Female,33,0.0,0.0,1,0,0,175544.02,0
582,Germany,Female,40,3.0,110150.43,1,1,1,191757.65,1
725,France,Male,26,6.0,98684.15,1,0,0,133720.57,0
587,Germany,Male,40,5.0,138241.9,2,1,0,159418.1,0
770,France,Male,24,9.0,101827.07,1,1,0,167256.35,0
456,France,Male,29,5.0,107000.49,1,1,1,153419.62,0
577,France,Female,26,1.0,180530.51,1,0,0,123454.62,0
786,Spain,Female,34,9.0,0.0,2,1,0,117034.32,0
662,France,Male,26,0.0,0.0,2,0,1,72929.96,0
455,France,Male,40,1.0,0.0,3,0,1,129975.34,0
763,Germany,Male,31,7.0,143966.3,2,1,1,140262.96,1
588,Germany,Female,34,5.0,129417.82,1,1,0,153727.32,0
715,France,Male,21,8.0,0.0,2,1,0,68666.63,0
479,Spain,Male,37,6.0,118433.94,1,0,1,160060.9,0
850,Germany,Male,29,1.0,154640.41,1,1,1,164039.51,0
644,France,Male,33,2.0,0.0,1,1,0,96420.58,0
681,Spain,Male,65,7.0,134714.7,2,0,1,190419.81,0
516,Spain,Female,65,9.0,102541.1,1,1,0,181490.42,0
662,France,Male,32,9.0,0.0,2,0,0,65089.38,0
515,France,Female,58,2.0,131852.81,1,1,0,81436.68,1
748,France,Male,34,5.0,84009.47,1,1,1,137001.1,0
471,France,Female,58,4.0,114713.57,1,1,1,36315.03,0
680,France,Male,27,3.0,0.0,1,1,0,32454.26,0
643,Germany,Male,41,7.0,154902.66,1,1,1,49667.28,0
782,France,Female,35,4.0,0.0,1,1,1,119565.34,0
644,France,Female,40,10.0,139180.97,1,1,1,19959.67,0
562,France,Male,33,6.0,0.0,2,1,0,111590.35,0
693,France,Male,36,1.0,178111.82,1,0,0,58719.63,1
698,Germany,Male,52,10.0,107304.39,3,1,0,28806.32,1
660,Germany,Female,29,6.0,180520.29,1,1,1,123850.58,0
593,France,Male,36,2.0,70181.48,2,1,0,80608.12,0
668,France,Male,28,4.0,107141.27,1,1,0,193018.71,0
670,France,Female,27,5.0,79336.61,1,1,1,26170.08,0
612,Germany,Male,44,2.0,115163.38,1,1,1,97677.52,1
428,France,Female,31,4.0,0.0,2,1,0,54487.43,0
489,Germany,Female,46,8.0,92060.06,1,1,0,147222.95,1
667,Germany,Male,55,9.0,154393.43,1,1,1,137674.96,1
474,Spain,Male,37,3.0,0.0,2,0,0,57175.32,0
637,Germany,Male,49,2.0,108204.52,1,1,0,169037.84,1
614,Germany,Female,37,6.0,96340.81,2,1,1,139377.24,1
646,Germany,Female,30,8.0,100548.67,2,0,0,136983.77,0
501,France,Female,39,9.0,117301.66,1,0,0,182025.95,0
584,France,Female,39,2.0,112687.69,1,1,1,127749.61,0
520,France,Female,39,6.0,145644.05,1,0,0,104118.93,0
615,France,Male,39,4.0,133707.09,1,1,1,108152.75,0
624,Germany,Female,52,0.0,133723.43,1,0,0,4859.59,1
659,France,Female,37,9.0,151105.68,1,1,1,140934.57,0
664,France,Female,38,4.0,74306.19,2,1,0,154395.56,0
566,Germany,Male,54,4.0,118614.6,2,1,1,172601.62,0
458,France,Female,39,9.0,0.0,2,1,0,116343.09,0
777,Germany,Female,37,10.0,121532.17,2,1,1,73464.88,0
575,Spain,Male,28,7.0,0.0,1,1,1,10666.05,0
530,Germany,Male,23,1.0,137060.88,2,1,1,165227.23,0
756,France,Male,60,2.0,0.0,1,1,1,166513.49,1
682,Spain,Female,50,10.0,128039.01,1,1,1,102260.16,0
675,Spain,Male,32,8.0,197436.82,1,1,1,52710.7,0
718,Spain,Male,40,9.0,0.0,2,0,0,121537.91,0
445,France,Male,25,6.0,0.0,2,1,0,119425.94,0
717,France,Male,28,4.0,128206.79,1,1,1,54272.12,0
620,France,Female,29,3.0,0.0,2,0,1,153392.28,0
732,Germany,Male,50,6.0,145338.76,1,0,0,91936.1,1
650,Spain,Male,61,1.0,152968.73,1,0,1,82970.69,0
538,France,Male,31,1.0,0.0,2,1,0,1375.46,0
